timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-01-28T10:43:25,audit_easy_1769596925,109aacb6-5bcd-42fa-9110-d4d56333296e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.77404564000062,0.0007304821453483,1.0177525020844136e-05,12.003756119323947,110.63014304076096,20.0,0.0001204297063111,0.0021909775861139,0.0002005238825833,0.0025119311750083,0.0,Ireland,IRL,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.1,32,AMD Ryzen 9 7950X3D 16-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,-6.2439,53.3472,46.532997131347656,machine,0.9528571428571428,99.94285714285714,12.9,6.012925284249442,N,1.0,0.0,,,
2026-01-28T10:45:57,audit_hard_1769597005,d72e00c4-5422-4cf4-96cf-1789af3809e3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,135.48131512100008,0.001425324153463254,1.05204481680022e-05,11.915250137511105,114.2600535113297,20.0,0.0002258909024957371,0.004294130101967664,0.0003812845214500257,0.0049013055259134256,0.0,Ireland,IRL,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.1,32,AMD Ryzen 9 7950X3D 16-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,-6.2439,53.3472,46.532997131347656,machine,0.746268656716418,99.92537313432835,12.9,6.015903814515071,N,1.0,0.0,,,
